[transformers] The following generation flags are not valid and may be ignored: ['cache_implementation']. Set `TRANSFORMERS_VERBOSITY=info` for more details.
Loading weights: 100%|██████████| 340/340 [00:02<00:00, 153.80it/s]
  0%|          | 10/14955 [00:02<1:04:32,  3.86it/s]
{'loss': '1.682', 'grad_norm': '11.72', 'learning_rate': '4.161e-05', 'epoch': '0.5036'}
{'loss': '2.041', 'grad_norm': '20', 'learning_rate': '4.158e-05', 'epoch': '0.5056'}
{'loss': '2.019', 'grad_norm': '20.42', 'learning_rate': '4.154e-05', 'epoch': '0.5076'}
{'loss': '1.941', 'grad_norm': '15.74', 'learning_rate': '4.151e-05', 'epoch': '0.5096'}
{'loss': '1.876', 'grad_norm': '8.683', 'learning_rate': '4.148e-05', 'epoch': '0.5116'}
{'loss': '1.967', 'grad_norm': '18.56', 'learning_rate': '4.144e-05', 'epoch': '0.5136'}
{'loss': '1.913', 'grad_norm': '15', 'learning_rate': '4.141e-05', 'epoch': '0.5156'}
{'loss': '2.028', 'grad_norm': '18.48', 'learning_rate': '4.138e-05', 'epoch': '0.5176'}
{'loss': '2.172', 'grad_norm': '11.51', 'learning_rate': '4.134e-05', 'epoch': '0.5196'}
{'loss': '2.011', 'grad_norm': '11.36', 'learning_rate': '4.131e-05', 'epoch': '0.5216'}
{'loss': '1.866', 'grad_norm': '7.755', 'learning_rate': '4.128e-05', 'epoch': '0.5236'}
{'loss': '1.935', 'grad_norm': '7.698', 'learning_rate': '4.124e-05', 'epoch': '0.5256'}
{'loss': '1.992', 'grad_norm': '12.8', 'learning_rate': '4.121e-05', 'epoch': '0.5276'}
{'loss': '2.339', 'grad_norm': '12.4', 'learning_rate': '4.118e-05', 'epoch': '0.5296'}
{'loss': '1.935', 'grad_norm': '16.65', 'learning_rate': '4.114e-05', 'epoch': '0.5316'}
{'loss': '1.815', 'grad_norm': '12.39', 'learning_rate': '4.111e-05', 'epoch': '0.5337'}
{'loss': '1.815', 'grad_norm': '14.13', 'learning_rate': '4.108e-05', 'epoch': '0.5357'}
{'loss': '1.865', 'grad_norm': '13.51', 'learning_rate': '4.104e-05', 'epoch': '0.5377'}
{'loss': '2.109', 'grad_norm': '7.227', 'learning_rate': '4.101e-05', 'epoch': '0.5397'}
{'loss': '1.795', 'grad_norm': '12.92', 'learning_rate': '4.098e-05', 'epoch': '0.5417'}
{'loss': '1.897', 'grad_norm': '9.839', 'learning_rate': '4.094e-05', 'epoch': '0.5437'}
{'loss': '1.881', 'grad_norm': '12.35', 'learning_rate': '4.091e-05', 'epoch': '0.5457'}
{'loss': '1.918', 'grad_norm': '17.73', 'learning_rate': '4.088e-05', 'epoch': '0.5477'}
{'loss': '1.99', 'grad_norm': '6.116', 'learning_rate': '4.084e-05', 'epoch': '0.5497'}
{'loss': '1.832', 'grad_norm': '14.43', 'learning_rate': '4.081e-05', 'epoch': '0.5517'}
{'loss': '2.094', 'grad_norm': '6.369', 'learning_rate': '4.078e-05', 'epoch': '0.5537'}
{'loss': '1.776', 'grad_norm': '9.477', 'learning_rate': '4.074e-05', 'epoch': '0.5557'}
{'loss': '1.882', 'grad_norm': '14.95', 'learning_rate': '4.071e-05', 'epoch': '0.5577'}
{'loss': '2.032', 'grad_norm': '9.164', 'learning_rate': '4.068e-05', 'epoch': '0.5597'}
{'loss': '1.923', 'grad_norm': '8.788', 'learning_rate': '4.064e-05', 'epoch': '0.5617'}
{'loss': '1.744', 'grad_norm': '12.46', 'learning_rate': '4.061e-05', 'epoch': '0.5637'}
{'loss': '2.133', 'grad_norm': '10.73', 'learning_rate': '4.058e-05', 'epoch': '0.5658'}
{'loss': '1.728', 'grad_norm': '9.425', 'learning_rate': '4.054e-05', 'epoch': '0.5678'}
{'loss': '2.062', 'grad_norm': '13.95', 'learning_rate': '4.051e-05', 'epoch': '0.5698'}
{'loss': '1.694', 'grad_norm': '7.319', 'learning_rate': '4.047e-05', 'epoch': '0.5718'}
{'loss': '1.978', 'grad_norm': '10.57', 'learning_rate': '4.044e-05', 'epoch': '0.5738'}
{'loss': '1.922', 'grad_norm': '12.43', 'learning_rate': '4.041e-05', 'epoch': '0.5758'}
{'loss': '2.122', 'grad_norm': '12.55', 'learning_rate': '4.037e-05', 'epoch': '0.5778'}
{'loss': '1.961', 'grad_norm': '10.97', 'learning_rate': '4.034e-05', 'epoch': '0.5798'}
{'loss': '2.038', 'grad_norm': '20.11', 'learning_rate': '4.031e-05', 'epoch': '0.5818'}
{'loss': '1.701', 'grad_norm': '24.16', 'learning_rate': '4.027e-05', 'epoch': '0.5838'}
{'loss': '2.144', 'grad_norm': '20.37', 'learning_rate': '4.024e-05', 'epoch': '0.5858'}
{'loss': '2.068', 'grad_norm': '14.91', 'learning_rate': '4.021e-05', 'epoch': '0.5878'}
{'loss': '1.895', 'grad_norm': '11.73', 'learning_rate': '4.017e-05', 'epoch': '0.5898'}
{'loss': '1.94', 'grad_norm': '13.49', 'learning_rate': '4.014e-05', 'epoch': '0.5918'}
{'loss': '1.989', 'grad_norm': '10.39', 'learning_rate': '4.011e-05', 'epoch': '0.5938'}
{'loss': '1.759', 'grad_norm': '7.95', 'learning_rate': '4.007e-05', 'epoch': '0.5958'}
{'loss': '1.934', 'grad_norm': '14.86', 'learning_rate': '4.004e-05', 'epoch': '0.5979'}
{'loss': '2.193', 'grad_norm': '19.85', 'learning_rate': '4.001e-05', 'epoch': '0.5999'}
{'loss': '2.198', 'grad_norm': '8.933', 'learning_rate': '3.997e-05', 'epoch': '0.6019'}
{'loss': '1.793', 'grad_norm': '18.48', 'learning_rate': '3.994e-05', 'epoch': '0.6039'}
{'loss': '2.034', 'grad_norm': '16.96', 'learning_rate': '3.991e-05', 'epoch': '0.6059'}
{'loss': '2.057', 'grad_norm': '11.73', 'learning_rate': '3.987e-05', 'epoch': '0.6079'}
{'loss': '1.791', 'grad_norm': '9.909', 'learning_rate': '3.984e-05', 'epoch': '0.6099'}
{'loss': '2.029', 'grad_norm': '17.81', 'learning_rate': '3.981e-05', 'epoch': '0.6119'}
{'loss': '2.032', 'grad_norm': '30.04', 'learning_rate': '3.977e-05', 'epoch': '0.6139'}
{'loss': '1.976', 'grad_norm': '16.63', 'learning_rate': '3.974e-05', 'epoch': '0.6159'}
{'loss': '1.939', 'grad_norm': '19.66', 'learning_rate': '3.971e-05', 'epoch': '0.6179'}
{'loss': '1.89', 'grad_norm': '8.051', 'learning_rate': '3.967e-05', 'epoch': '0.6199'}
{'loss': '1.943', 'grad_norm': '10.2', 'learning_rate': '3.964e-05', 'epoch': '0.6219'}
{'loss': '2.006', 'grad_norm': '11.9', 'learning_rate': '3.961e-05', 'epoch': '0.6239'}
{'loss': '1.661', 'grad_norm': '10.65', 'learning_rate': '3.957e-05', 'epoch': '0.6259'}
{'loss': '2.002', 'grad_norm': '15.77', 'learning_rate': '3.954e-05', 'epoch': '0.6279'}
{'loss': '2.03', 'grad_norm': '22.16', 'learning_rate': '3.951e-05', 'epoch': '0.63'}
{'loss': '1.859', 'grad_norm': '17.18', 'learning_rate': '3.947e-05', 'epoch': '0.632'}
{'loss': '1.721', 'grad_norm': '8.026', 'learning_rate': '3.944e-05', 'epoch': '0.634'}
{'loss': '1.785', 'grad_norm': '14.34', 'learning_rate': '3.94e-05', 'epoch': '0.636'}
{'loss': '1.782', 'grad_norm': '10.57', 'learning_rate': '3.937e-05', 'epoch': '0.638'}
{'loss': '1.687', 'grad_norm': '12.01', 'learning_rate': '3.934e-05', 'epoch': '0.64'}
{'loss': '1.969', 'grad_norm': '16.67', 'learning_rate': '3.93e-05', 'epoch': '0.642'}
{'loss': '1.741', 'grad_norm': '11.56', 'learning_rate': '3.927e-05', 'epoch': '0.644'}
{'loss': '1.897', 'grad_norm': '13.71', 'learning_rate': '3.924e-05', 'epoch': '0.646'}
{'loss': '1.847', 'grad_norm': '17.61', 'learning_rate': '3.92e-05', 'epoch': '0.648'}
{'loss': '2.041', 'grad_norm': '12.06', 'learning_rate': '3.917e-05', 'epoch': '0.65'}
{'loss': '1.845', 'grad_norm': '7.962', 'learning_rate': '3.914e-05', 'epoch': '0.652'}
{'loss': '1.655', 'grad_norm': '7.911', 'learning_rate': '3.91e-05', 'epoch': '0.654'}
{'loss': '2.019', 'grad_norm': '19.31', 'learning_rate': '3.907e-05', 'epoch': '0.656'}
{'loss': '2.066', 'grad_norm': '18.38', 'learning_rate': '3.904e-05', 'epoch': '0.658'}
{'loss': '1.91', 'grad_norm': '13.28', 'learning_rate': '3.9e-05', 'epoch': '0.66'}
{'loss': '1.953', 'grad_norm': '138.3', 'learning_rate': '3.897e-05', 'epoch': '0.6621'}
{'loss': '1.791', 'grad_norm': '13.35', 'learning_rate': '3.894e-05', 'epoch': '0.6641'}
{'loss': '1.879', 'grad_norm': '21.07', 'learning_rate': '3.89e-05', 'epoch': '0.6661'}
{'loss': '1.865', 'grad_norm': '15.96', 'learning_rate': '3.887e-05', 'epoch': '0.6681'}
{'loss': '1.774', 'grad_norm': '15.98', 'learning_rate': '3.884e-05', 'epoch': '0.6701'}
{'loss': '1.846', 'grad_norm': '13.85', 'learning_rate': '3.88e-05', 'epoch': '0.6721'}
{'loss': '1.816', 'grad_norm': '11.63', 'learning_rate': '3.877e-05', 'epoch': '0.6741'}
{'loss': '1.702', 'grad_norm': '15.94', 'learning_rate': '3.874e-05', 'epoch': '0.6761'}
{'loss': '1.912', 'grad_norm': '15.46', 'learning_rate': '3.87e-05', 'epoch': '0.6781'}
{'loss': '1.811', 'grad_norm': '11.15', 'learning_rate': '3.867e-05', 'epoch': '0.6801'}
{'loss': '1.988', 'grad_norm': '16.1', 'learning_rate': '3.864e-05', 'epoch': '0.6821'}
{'loss': '1.914', 'grad_norm': '9.813', 'learning_rate': '3.86e-05', 'epoch': '0.6841'}
{'loss': '1.881', 'grad_norm': '8.786', 'learning_rate': '3.857e-05', 'epoch': '0.6861'}
{'loss': '1.952', 'grad_norm': '11.01', 'learning_rate': '3.854e-05', 'epoch': '0.6881'}
{'loss': '1.617', 'grad_norm': '15.15', 'learning_rate': '3.85e-05', 'epoch': '0.6901'}
{'loss': '1.987', 'grad_norm': '17.46', 'learning_rate': '3.847e-05', 'epoch': '0.6921'}
{'loss': '2.144', 'grad_norm': '16.22', 'learning_rate': '3.844e-05', 'epoch': '0.6942'}
{'loss': '1.988', 'grad_norm': '17.46', 'learning_rate': '3.84e-05', 'epoch': '0.6962'}
{'loss': '2.078', 'grad_norm': '17.99', 'learning_rate': '3.837e-05', 'epoch': '0.6982'}
{'loss': '1.902', 'grad_norm': '10.8', 'learning_rate': '3.834e-05', 'epoch': '0.7002'}
{'loss': '2.036', 'grad_norm': '15.21', 'learning_rate': '3.83e-05', 'epoch': '0.7022'}
{'loss': '1.898', 'grad_norm': '11.45', 'learning_rate': '3.827e-05', 'epoch': '0.7042'}
{'loss': '1.975', 'grad_norm': '9.048', 'learning_rate': '3.823e-05', 'epoch': '0.7062'}
{'loss': '1.809', 'grad_norm': '12.32', 'learning_rate': '3.82e-05', 'epoch': '0.7082'}
{'loss': '2.025', 'grad_norm': '16.03', 'learning_rate': '3.817e-05', 'epoch': '0.7102'}
{'loss': '2.063', 'grad_norm': '15.81', 'learning_rate': '3.813e-05', 'epoch': '0.7122'}
{'loss': '1.744', 'grad_norm': '8.991', 'learning_rate': '3.81e-05', 'epoch': '0.7142'}
{'loss': '1.696', 'grad_norm': '12.14', 'learning_rate': '3.807e-05', 'epoch': '0.7162'}
{'loss': '2.312', 'grad_norm': '9.048', 'learning_rate': '3.803e-05', 'epoch': '0.7182'}
{'loss': '1.841', 'grad_norm': '7.742', 'learning_rate': '3.8e-05', 'epoch': '0.7202'}
{'loss': '1.779', 'grad_norm': '11.19', 'learning_rate': '3.797e-05', 'epoch': '0.7222'}
{'loss': '1.793', 'grad_norm': '7.519', 'learning_rate': '3.793e-05', 'epoch': '0.7242'}
{'loss': '1.874', 'grad_norm': '9.964', 'learning_rate': '3.79e-05', 'epoch': '0.7263'}
{'loss': '1.987', 'grad_norm': '12.3', 'learning_rate': '3.787e-05', 'epoch': '0.7283'}
{'loss': '2.015', 'grad_norm': '8.975', 'learning_rate': '3.783e-05', 'epoch': '0.7303'}
{'loss': '1.869', 'grad_norm': '12.09', 'learning_rate': '3.78e-05', 'epoch': '0.7323'}
{'loss': '1.711', 'grad_norm': '10.46', 'learning_rate': '3.777e-05', 'epoch': '0.7343'}
{'loss': '1.941', 'grad_norm': '10.67', 'learning_rate': '3.773e-05', 'epoch': '0.7363'}
{'loss': '1.967', 'grad_norm': '13.73', 'learning_rate': '3.77e-05', 'epoch': '0.7383'}
{'loss': '2.098', 'grad_norm': '10.38', 'learning_rate': '3.767e-05', 'epoch': '0.7403'}
{'loss': '1.873', 'grad_norm': '11.53', 'learning_rate': '3.763e-05', 'epoch': '0.7423'}
{'loss': '1.84', 'grad_norm': '5.833', 'learning_rate': '3.76e-05', 'epoch': '0.7443'}
{'loss': '1.581', 'grad_norm': '11.4', 'learning_rate': '3.757e-05', 'epoch': '0.7463'}
{'loss': '1.656', 'grad_norm': '8.565', 'learning_rate': '3.753e-05', 'epoch': '0.7483'}
{'loss': '2.074', 'grad_norm': '28.63', 'learning_rate': '3.75e-05', 'epoch': '0.7503'}
{'loss': '1.788', 'grad_norm': '9.769', 'learning_rate': '3.747e-05', 'epoch': '0.7523'}
{'loss': '2.093', 'grad_norm': '10.53', 'learning_rate': '3.743e-05', 'epoch': '0.7543'}
{'loss': '1.796', 'grad_norm': '13.17', 'learning_rate': '3.74e-05', 'epoch': '0.7563'}
{'loss': '1.797', 'grad_norm': '14.58', 'learning_rate': '3.737e-05', 'epoch': '0.7584'}
{'loss': '1.713', 'grad_norm': '13.79', 'learning_rate': '3.733e-05', 'epoch': '0.7604'}
{'loss': '1.867', 'grad_norm': '10.55', 'learning_rate': '3.73e-05', 'epoch': '0.7624'}
{'loss': '1.736', 'grad_norm': '8.316', 'learning_rate': '3.727e-05', 'epoch': '0.7644'}
{'loss': '1.637', 'grad_norm': '7.792', 'learning_rate': '3.723e-05', 'epoch': '0.7664'}
{'loss': '1.966', 'grad_norm': '14.98', 'learning_rate': '3.72e-05', 'epoch': '0.7684'}
{'loss': '2.162', 'grad_norm': '9.595', 'learning_rate': '3.716e-05', 'epoch': '0.7704'}
{'loss': '1.733', 'grad_norm': '27.25', 'learning_rate': '3.713e-05', 'epoch': '0.7724'}
{'loss': '1.671', 'grad_norm': '17.61', 'learning_rate': '3.71e-05', 'epoch': '0.7744'}
{'loss': '1.752', 'grad_norm': '6.476', 'learning_rate': '3.706e-05', 'epoch': '0.7764'}
{'loss': '1.849', 'grad_norm': '10.51', 'learning_rate': '3.703e-05', 'epoch': '0.7784'}
{'loss': '1.623', 'grad_norm': '12.15', 'learning_rate': '3.7e-05', 'epoch': '0.7804'}
{'loss': '2.026', 'grad_norm': '15.65', 'learning_rate': '3.696e-05', 'epoch': '0.7824'}
{'loss': '1.932', 'grad_norm': '9.35', 'learning_rate': '3.693e-05', 'epoch': '0.7844'}
{'loss': '2.297', 'grad_norm': '18.84', 'learning_rate': '3.69e-05', 'epoch': '0.7864'}
{'loss': '2.237', 'grad_norm': '11.46', 'learning_rate': '3.686e-05', 'epoch': '0.7884'}
{'loss': '1.643', 'grad_norm': '15.79', 'learning_rate': '3.683e-05', 'epoch': '0.7905'}
{'loss': '1.857', 'grad_norm': '11.76', 'learning_rate': '3.68e-05', 'epoch': '0.7925'}
{'loss': '2.056', 'grad_norm': '10.72', 'learning_rate': '3.676e-05', 'epoch': '0.7945'}
{'loss': '1.984', 'grad_norm': '12.97', 'learning_rate': '3.673e-05', 'epoch': '0.7965'}
{'loss': '1.827', 'grad_norm': '7.416', 'learning_rate': '3.67e-05', 'epoch': '0.7985'}
{'loss': '1.934', 'grad_norm': '10.12', 'learning_rate': '3.666e-05', 'epoch': '0.8005'}
{'loss': '1.951', 'grad_norm': '10.26', 'learning_rate': '3.663e-05', 'epoch': '0.8025'}
{'loss': '1.653', 'grad_norm': '12.76', 'learning_rate': '3.66e-05', 'epoch': '0.8045'}
{'loss': '1.926', 'grad_norm': '13.62', 'learning_rate': '3.656e-05', 'epoch': '0.8065'}
{'loss': '2.163', 'grad_norm': '40.44', 'learning_rate': '3.653e-05', 'epoch': '0.8085'}
{'loss': '1.959', 'grad_norm': '11.8', 'learning_rate': '3.65e-05', 'epoch': '0.8105'}
{'loss': '1.59', 'grad_norm': '7.431', 'learning_rate': '3.646e-05', 'epoch': '0.8125'}
{'loss': '1.914', 'grad_norm': '14.14', 'learning_rate': '3.643e-05', 'epoch': '0.8145'}
{'loss': '1.797', 'grad_norm': '11.28', 'learning_rate': '3.64e-05', 'epoch': '0.8165'}
{'loss': '2.007', 'grad_norm': '12.61', 'learning_rate': '3.636e-05', 'epoch': '0.8185'}
{'loss': '1.699', 'grad_norm': '17.96', 'learning_rate': '3.633e-05', 'epoch': '0.8205'}
{'loss': '1.711', 'grad_norm': '9.003', 'learning_rate': '3.63e-05', 'epoch': '0.8225'}
{'loss': '1.827', 'grad_norm': '11.5', 'learning_rate': '3.626e-05', 'epoch': '0.8246'}
{'loss': '1.729', 'grad_norm': '30.31', 'learning_rate': '3.623e-05', 'epoch': '0.8266'}
{'loss': '2.173', 'grad_norm': '11.1', 'learning_rate': '3.62e-05', 'epoch': '0.8286'}
{'loss': '1.897', 'grad_norm': '15.07', 'learning_rate': '3.616e-05', 'epoch': '0.8306'}
{'loss': '1.547', 'grad_norm': '13.39', 'learning_rate': '3.613e-05', 'epoch': '0.8326'}
{'loss': '1.942', 'grad_norm': '16.41', 'learning_rate': '3.609e-05', 'epoch': '0.8346'}
{'loss': '1.887', 'grad_norm': '16.93', 'learning_rate': '3.606e-05', 'epoch': '0.8366'}
{'loss': '2.086', 'grad_norm': '19.79', 'learning_rate': '3.603e-05', 'epoch': '0.8386'}
{'loss': '2.104', 'grad_norm': '12.51', 'learning_rate': '3.599e-05', 'epoch': '0.8406'}
{'loss': '2.168', 'grad_norm': '14.79', 'learning_rate': '3.596e-05', 'epoch': '0.8426'}
{'loss': '2.139', 'grad_norm': '25.49', 'learning_rate': '3.593e-05', 'epoch': '0.8446'}
{'loss': '1.938', 'grad_norm': '10.95', 'learning_rate': '3.589e-05', 'epoch': '0.8466'}
{'loss': '1.906', 'grad_norm': '10.87', 'learning_rate': '3.586e-05', 'epoch': '0.8486'}
{'loss': '1.729', 'grad_norm': '18.94', 'learning_rate': '3.583e-05', 'epoch': '0.8506'}
{'loss': '1.938', 'grad_norm': '8.713', 'learning_rate': '3.579e-05', 'epoch': '0.8526'}
{'loss': '1.957', 'grad_norm': '14.95', 'learning_rate': '3.576e-05', 'epoch': '0.8546'}
{'loss': '2.057', 'grad_norm': '18.6', 'learning_rate': '3.573e-05', 'epoch': '0.8567'}
{'loss': '1.708', 'grad_norm': '9.586', 'learning_rate': '3.569e-05', 'epoch': '0.8587'}
{'loss': '2.009', 'grad_norm': '11.15', 'learning_rate': '3.566e-05', 'epoch': '0.8607'}
{'loss': '2.019', 'grad_norm': '9.804', 'learning_rate': '3.563e-05', 'epoch': '0.8627'}
{'loss': '1.813', 'grad_norm': '12.61', 'learning_rate': '3.559e-05', 'epoch': '0.8647'}
{'loss': '1.727', 'grad_norm': '18.1', 'learning_rate': '3.556e-05', 'epoch': '0.8667'}
{'loss': '1.947', 'grad_norm': '9.952', 'learning_rate': '3.553e-05', 'epoch': '0.8687'}
{'loss': '1.692', 'grad_norm': '8.417', 'learning_rate': '3.549e-05', 'epoch': '0.8707'}
{'loss': '1.765', 'grad_norm': '5.994', 'learning_rate': '3.546e-05', 'epoch': '0.8727'}
{'loss': '1.86', 'grad_norm': '9.928', 'learning_rate': '3.543e-05', 'epoch': '0.8747'}
{'loss': '1.926', 'grad_norm': '15.08', 'learning_rate': '3.539e-05', 'epoch': '0.8767'}
{'loss': '1.978', 'grad_norm': '12.7', 'learning_rate': '3.536e-05', 'epoch': '0.8787'}
{'loss': '1.605', 'grad_norm': '10.32', 'learning_rate': '3.533e-05', 'epoch': '0.8807'}
{'loss': '1.725', 'grad_norm': '9.523', 'learning_rate': '3.529e-05', 'epoch': '0.8827'}
{'loss': '1.969', 'grad_norm': '14.8', 'learning_rate': '3.526e-05', 'epoch': '0.8847'}
{'loss': '1.867', 'grad_norm': '15.24', 'learning_rate': '3.523e-05', 'epoch': '0.8867'}
{'loss': '1.818', 'grad_norm': '10.07', 'learning_rate': '3.519e-05', 'epoch': '0.8888'}
{'loss': '1.845', 'grad_norm': '12.26', 'learning_rate': '3.516e-05', 'epoch': '0.8908'}
{'loss': '1.997', 'grad_norm': '9.403', 'learning_rate': '3.513e-05', 'epoch': '0.8928'}
{'loss': '2.112', 'grad_norm': '13.47', 'learning_rate': '3.509e-05', 'epoch': '0.8948'}
{'loss': '1.642', 'grad_norm': '8.03', 'learning_rate': '3.506e-05', 'epoch': '0.8968'}
{'loss': '1.701', 'grad_norm': '9.994', 'learning_rate': '3.503e-05', 'epoch': '0.8988'}
{'loss': '1.89', 'grad_norm': '7.282', 'learning_rate': '3.499e-05', 'epoch': '0.9008'}
{'loss': '1.708', 'grad_norm': '11.64', 'learning_rate': '3.496e-05', 'epoch': '0.9028'}
{'loss': '1.83', 'grad_norm': '7.408', 'learning_rate': '3.492e-05', 'epoch': '0.9048'}
{'loss': '2.078', 'grad_norm': '8.876', 'learning_rate': '3.489e-05', 'epoch': '0.9068'}
{'loss': '2.034', 'grad_norm': '9.997', 'learning_rate': '3.486e-05', 'epoch': '0.9088'}
{'loss': '1.938', 'grad_norm': '11.75', 'learning_rate': '3.482e-05', 'epoch': '0.9108'}
{'loss': '1.945', 'grad_norm': '11.1', 'learning_rate': '3.479e-05', 'epoch': '0.9128'}
{'loss': '1.621', 'grad_norm': '14.31', 'learning_rate': '3.476e-05', 'epoch': '0.9148'}
{'loss': '1.995', 'grad_norm': '15.13', 'learning_rate': '3.472e-05', 'epoch': '0.9168'}
{'loss': '1.87', 'grad_norm': '15.67', 'learning_rate': '3.469e-05', 'epoch': '0.9188'}
{'loss': '1.766', 'grad_norm': '9.843', 'learning_rate': '3.466e-05', 'epoch': '0.9209'}
{'loss': '1.623', 'grad_norm': '12.21', 'learning_rate': '3.462e-05', 'epoch': '0.9229'}
{'loss': '2.056', 'grad_norm': '11.32', 'learning_rate': '3.459e-05', 'epoch': '0.9249'}
{'loss': '1.812', 'grad_norm': '15.23', 'learning_rate': '3.456e-05', 'epoch': '0.9269'}

 36%|███▌      | 5340/14955 [23:15<40:16,  3.98it/s]
{'loss': '1.787', 'grad_norm': '9.628', 'learning_rate': '3.449e-05', 'epoch': '0.9309'}
{'loss': '1.675', 'grad_norm': '7.326', 'learning_rate': '3.446e-05', 'epoch': '0.9329'}
{'loss': '1.763', 'grad_norm': '9.577', 'learning_rate': '3.442e-05', 'epoch': '0.9349'}
{'loss': '1.8', 'grad_norm': '11.9', 'learning_rate': '3.439e-05', 'epoch': '0.9369'}
{'loss': '1.742', 'grad_norm': '11.62', 'learning_rate': '3.436e-05', 'epoch': '0.9389'}
{'loss': '1.544', 'grad_norm': '8.738', 'learning_rate': '3.432e-05', 'epoch': '0.9409'}
{'loss': '2.009', 'grad_norm': '11.38', 'learning_rate': '3.429e-05', 'epoch': '0.9429'}
{'loss': '2.106', 'grad_norm': '12.47', 'learning_rate': '3.426e-05', 'epoch': '0.9449'}
{'loss': '1.526', 'grad_norm': '6.636', 'learning_rate': '3.422e-05', 'epoch': '0.9469'}
{'loss': '1.632', 'grad_norm': '14.58', 'learning_rate': '3.419e-05', 'epoch': '0.9489'}
{'loss': '1.905', 'grad_norm': '8.838', 'learning_rate': '3.416e-05', 'epoch': '0.9509'}
{'loss': '1.661', 'grad_norm': '7.434', 'learning_rate': '3.412e-05', 'epoch': '0.953'}
{'loss': '1.802', 'grad_norm': '14.2', 'learning_rate': '3.409e-05', 'epoch': '0.955'}
{'loss': '1.971', 'grad_norm': '9.131', 'learning_rate': '3.406e-05', 'epoch': '0.957'}
{'loss': '1.865', 'grad_norm': '9.312', 'learning_rate': '3.402e-05', 'epoch': '0.959'}
{'loss': '1.605', 'grad_norm': '6.546', 'learning_rate': '3.399e-05', 'epoch': '0.961'}
{'loss': '1.762', 'grad_norm': '28.57', 'learning_rate': '3.396e-05', 'epoch': '0.963'}
{'loss': '1.656', 'grad_norm': '9.265', 'learning_rate': '3.392e-05', 'epoch': '0.965'}
{'loss': '1.675', 'grad_norm': '13.32', 'learning_rate': '3.389e-05', 'epoch': '0.967'}
{'loss': '1.61', 'grad_norm': '7.621', 'learning_rate': '3.385e-05', 'epoch': '0.969'}
{'loss': '2.309', 'grad_norm': '13.05', 'learning_rate': '3.382e-05', 'epoch': '0.971'}
{'loss': '1.979', 'grad_norm': '12.25', 'learning_rate': '3.379e-05', 'epoch': '0.973'}
{'loss': '1.984', 'grad_norm': '14.04', 'learning_rate': '3.375e-05', 'epoch': '0.975'}
{'loss': '1.851', 'grad_norm': '11.15', 'learning_rate': '3.372e-05', 'epoch': '0.977'}
{'loss': '1.997', 'grad_norm': '11.15', 'learning_rate': '3.369e-05', 'epoch': '0.979'}
{'loss': '1.769', 'grad_norm': '13.35', 'learning_rate': '3.365e-05', 'epoch': '0.981'}
{'loss': '2.058', 'grad_norm': '20.24', 'learning_rate': '3.362e-05', 'epoch': '0.983'}
{'loss': '1.463', 'grad_norm': '9.476', 'learning_rate': '3.359e-05', 'epoch': '0.9851'}
{'loss': '1.77', 'grad_norm': '9.17', 'learning_rate': '3.355e-05', 'epoch': '0.9871'}
{'loss': '1.598', 'grad_norm': '14.06', 'learning_rate': '3.352e-05', 'epoch': '0.9891'}
{'loss': '1.925', 'grad_norm': '12.34', 'learning_rate': '3.349e-05', 'epoch': '0.9911'}
{'loss': '1.665', 'grad_norm': '8.655', 'learning_rate': '3.345e-05', 'epoch': '0.9931'}
{'loss': '1.712', 'grad_norm': '18.47', 'learning_rate': '3.342e-05', 'epoch': '0.9951'}
{'loss': '1.66', 'grad_norm': '11.77', 'learning_rate': '3.339e-05', 'epoch': '0.9971'}
{'loss': '1.703', 'grad_norm': '11.71', 'learning_rate': '3.335e-05', 'epoch': '0.9991'}
{'loss': '2.039', 'grad_norm': '16.83', 'learning_rate': '3.332e-05', 'epoch': '1.001'}
{'loss': '1.624', 'grad_norm': '10.83', 'learning_rate': '3.329e-05', 'epoch': '1.003'}
{'loss': '1.967', 'grad_norm': '15.41', 'learning_rate': '3.325e-05', 'epoch': '1.005'}
{'loss': '1.863', 'grad_norm': '8.964', 'learning_rate': '3.322e-05', 'epoch': '1.007'}
{'loss': '1.692', 'grad_norm': '19.44', 'learning_rate': '3.319e-05', 'epoch': '1.009'}
{'loss': '1.766', 'grad_norm': '10.32', 'learning_rate': '3.315e-05', 'epoch': '1.011'}
{'loss': '1.7', 'grad_norm': '9.408', 'learning_rate': '3.312e-05', 'epoch': '1.013'}
{'loss': '1.717', 'grad_norm': '8.117', 'learning_rate': '3.309e-05', 'epoch': '1.015'}
{'loss': '1.793', 'grad_norm': '14.19', 'learning_rate': '3.305e-05', 'epoch': '1.017'}
{'loss': '1.641', 'grad_norm': '9.745', 'learning_rate': '3.302e-05', 'epoch': '1.019'}
{'loss': '1.938', 'grad_norm': '16.07', 'learning_rate': '3.299e-05', 'epoch': '1.021'}
{'loss': '1.689', 'grad_norm': '11.58', 'learning_rate': '3.295e-05', 'epoch': '1.023'}
{'loss': '1.608', 'grad_norm': '13.46', 'learning_rate': '3.292e-05', 'epoch': '1.025'}
{'loss': '1.884', 'grad_norm': '22.09', 'learning_rate': '3.289e-05', 'epoch': '1.027'}
{'loss': '1.766', 'grad_norm': '15.2', 'learning_rate': '3.285e-05', 'epoch': '1.029'}
